Movie_id,Title
166,Manon of the Spring 
167,Private Benjamin
168,Monty Python and the Holy Grail
169,Wrong Trousers
170,Cinema Paradiso
171,Delicatessen
172,Empire Strikes Back
173,Princess Bride
174,Raiders of the Lost Ark
175,Brazil
176,Aliens
177,Good
178,12 Angry Men
179,Clockwork Orange
180,Apocalypse Now
181,Return of the Jedi
182,GoodFellas
183,Alien
184,Army of Darkness
185,Psycho
186,Blues Brothers
187,Godfather: Part II
188,Full Metal Jacket
189,Grand Day Out
190,Henry V
191,Amadeus
192,Raging Bull
193,Right Stuff
194,Sting
195,Terminator
196,Dead Poets Society
197,Graduate
198,Nikita 
199,Bridge on the River Kwai
200,Shining
201,Evil Dead II
202,Groundhog Day
203,Unforgiven
204,Back to the Future
205,Patton
206,Akira
207,Cyrano de Bergerac
208,Young Frankenstein
209,This Is Spinal Tap
210,Indiana Jones and the Last Crusade
211,M*A*S*H
212,Unbearable Lightness of Being
213,Room with a View
214,Pink Floyd - The Wall
215,Field of Dreams
216,When Harry Met Sally...
217,Bram Stoker's Dracula
218,Cape Fear
219,Nightmare on Elm Street
220,Mirror Has Two Faces
221,Breaking the Waves
222,Star Trek: First Contact
223,Sling Blade
224,Ridicule
225,101 Dalmatians
226,Die Hard 2
227,Star Trek VI: The Undiscovered Country
228,Star Trek: The Wrath of Khan
229,Star Trek III: The Search for Spock
230,Star Trek IV: The Voyage Home
231,Batman Returns
232,Young Guns
233,Under Siege
234,Jaws
235,Mars Attacks!
236,Citizen Ruth
237,Jerry Maguire
238,Raising Arizona
239,Sneakers
240,Beavis and Butt-head Do America
241,Last of the Mohicans
242,Kolya
243,Jungle2Jungle
244,Smilla's Sense of Snow
245,Devil's Own
246,Chasing Amy
247,Turbo: A Power Rangers Movie
248,Grosse Pointe Blank
249,Austin Powers: International Man of Mystery
250,Fifth Element
251,Shall We Dance?
252,Lost World: Jurassic Park
253,Pillow Book
254,Batman & Robin
255,My Best Friend's Wedding
256,When the Cats Away 
257,Men in Black
258,Contact
259,George of the Jungle
260,Event Horizon
261,Air Bud
262,In the Company of Men
263,Steel
264,Mimic
265,Hunt for Red October
266,Kull the Conqueror
267,unknown
268,Chasing Amy
269,Full Monty
270,Gattaca
271,Starship Troopers
272,Good Will Hunting
273,Heat
274,Sabrina
275,Sense and Sensibility
276,Leaving Las Vegas
277,Restoration
278,Bed of Roses
279,Once Upon a Time... When We Were Colored
280,Up Close and Personal
281,River Wild
282,Time to Kill
283,Emma
284,Tin Cup
285,Secrets & Lies
286,English Patient
287,Marvin's Room
288,Scream
289,Evita
290,Fierce Creatures
291,Absolute Power
292,Rosewood
293,Donnie Brasco
294,Liar Liar
295,Breakdown
296,Promesse
297,Ulee's Gold
298,Face/Off
299,Hoodlum
300,Air Force One
301,In & Out
302,L.A. Confidential
303,Ulee's Gold
304,Fly Away Home
305,Ice Storm
306,Mrs. Brown 
307,Devil's Advocate
308,FairyTale: A True Story
309,Deceiver
310,Rainmaker
311,Wings of the Dove
312,Midnight in the Garden of Good and Evil
313,Titanic
314,3 Ninjas: High Noon At Mega Mountain
315,Apt Pupil
316,As Good As It Gets
317,In the Name of the Father
318,Schindler's List
319,Everyone Says I Love You
320,Paradise Lost: The Child Murders at Robin Hood Hills
321,Mother
322,Murder at 1600
323,Dante's Peak
324,Lost Highway
325,Crash
326,G.I. Jane
327,Cop Land
328,Conspiracy Theory
329,Desperate Measures
330,187
331,Edge
332,Kiss the Girls
333,Game
334,U Turn
335,How to Be a Player
336,Playing God
337,House of Yes
338,Bean
339,Mad City
340,Boogie Nights
341,Critical Care
342,Man Who Knew Too Little
343,Alien: Resurrection
344,Apostle
345,Deconstructing Harry
346,Jackie Brown
347,Wag the Dog
348,Desperate Measures
349,Hard Rain
350,Fallen
351,Prophecy II
352,Spice World
353,Deep Rising
354,Wedding Singer
355,Sphere
356,Client
357,One Flew Over the Cuckoo's Nest
358,Spawn
359,Assignment
360,Wonderland
361,Incognito
362,Blues Brothers 2000
363,Sudden Death
364,Ace Ventura: When Nature Calls
365,Powder
366,Dangerous Minds
367,Clueless
368,Bio-Dome
369,Black Sheep
370,Mary Reilly
371,Bridges of Madison County
372,Jeffrey
373,Judge Dredd
374,Mighty Morphin Power Rangers: The Movie
375,Showgirls
376,Houseguest
377,Heavyweights
378,Miracle on 34th Street
379,Tales From the Crypt Presents: Demon Knight
380,Star Trek: Generations
381,Muriel's Wedding
382,Adventures of Priscilla
383,Flintstones
384,Naked Gun 33 1/3: The Final Insult
385,True Lies
386,Addams Family Values
387,Age of Innocence
388,Beverly Hills Cop III
389,Black Beauty
390,Fear of a Black Hat
391,Last Action Hero
392,Man Without a Face
393,Mrs. Doubtfire
394,Radioland Murders
395,Robin Hood: Men in Tights
396,Serial Mom
397,Striking Distance
398,Super Mario Bros.
399,Three Musketeers
400,Little Rascals
401,Brady Bunch Movie
402,Ghost
403,Batman
404,Pinocchio
405,Mission: Impossible
406,Thinner
407,Spy Hard
408,Close Shave
409,Jack
410,Kingpin
411,Nutty Professor
412,Very Brady Sequel
413,Tales from the Crypt Presents: Bordello of Blood
414,My Favorite Year
415,Apple Dumpling Gang
416,Old Yeller
417,Parent Trap
418,Cinderella
419,Mary Poppins
420,Alice in Wonderland
421,William Shakespeare's Romeo and Juliet
422,Aladdin and the King of Thieves
423,E.T. the Extra-Terrestrial
424,Children of the Corn: The Gathering
425,Bob Roberts
426,Transformers: The Movie
427,To Kill a Mockingbird
428,Harold and Maude
429,Day the Earth Stood Still
430,Duck Soup
431,Highlander
432,Fantasia
433,Heathers
434,Forbidden Planet
435,Butch Cassidy and the Sundance Kid
436,American Werewolf in London
437,Amityville 1992: It's About Time
438,Amityville 3-D
439,Amityville: A New Generation
440,Amityville II: The Possession
441,Amityville Horror
442,Amityville Curse
443,Birds
444,Blob
445,Body Snatcher
446,Burnt Offerings
447,Carrie
448,Omen
449,Star Trek: The Motion Picture
450,Star Trek V: The Final Frontier
451,Grease
452,Jaws 2
453,Jaws 3-D
454,Bastard Out of Carolina
455,Jackie Chan's First Strike
456,Beverly Hills Ninja
457,Free Willy 3: The Rescue
458,Nixon
459,Cry
460,Crossing Guard
461,Smoke
462,Like Water For Chocolate 
463,Secret of Roan Inish
464,Vanya on 42nd Street
465,Jungle Book
466,Red Rock West
467,Bronx Tale
468,Rudy
469,Short Cuts
470,Tombstone
471,Courage Under Fire
472,Dragonheart
473,James and the Giant Peach
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
475,Trainspotting
476,First Wives Club
477,Matilda
478,Philadelphia Story
479,Vertigo
480,North by Northwest
481,Apartment
482,Some Like It Hot
483,Casablanca
484,Maltese Falcon
485,My Fair Lady
486,Sabrina
487,Roman Holiday
488,Sunset Blvd.
489,Notorious
490,To Catch a Thief
491,Adventures of Robin Hood
492,East of Eden
493,Thin Man
494,His Girl Friday
495,Around the World in 80 Days
496,It's a Wonderful Life
497,Bringing Up Baby
498,African Queen
499,Cat on a Hot Tin Roof
500,Fly Away Home
501,Dumbo
502,Bananas
503,Candidate
504,Bonnie and Clyde
505,Dial M for Murder
506,Rebel Without a Cause
507,Streetcar Named Desire
508,People vs. Larry Flynt
509,My Left Foot
510,Magnificent Seven
511,Lawrence of Arabia
512,Wings of Desire
513,Third Man
514,Annie Hall
515,Boot
516,Local Hero
517,Manhattan
518,Miller's Crossing
519,Treasure of the Sierra Madre
520,Great Escape
521,Deer Hunter
522,Down by Law
523,Cool Hand Luke
524,Great Dictator
525,Big Sleep
526,Ben-Hur
527,Gandhi
528,Killing Fields
529,My Life as a Dog 
530,Man Who Would Be King
531,Shine
532,Kama Sutra: A Tale of Love
533,Daytrippers
534,Traveller
535,Addicted to Love
536,Ponette
537,My Own Private Idaho
538,Anastasia
539,Mouse Hunt
540,Money Train
541,Mortal Kombat
542,Pocahontas
543,Misérables
544,Things to Do in Denver when You're Dead
545,Vampire in Brooklyn
546,Broken Arrow
547,Young Poisoner's Handbook
548,NeverEnding Story III
549,Rob Roy
550,Die Hard: With a Vengeance
551,Lord of Illusions
552,Species
553,Walk in the Clouds
554,Waterworld
555,White Man's Burden
556,Wild Bill
557,Farinelli: il castrato
558,Heavenly Creatures
559,Interview with the Vampire
560,Kid in King Arthur's Court
561,Mary Shelley's Frankenstein
562,Quick and the Dead
563,Stephen King's The Langoliers
564,Tales from the Hood
565,Village of the Damned
566,Clear and Present Danger
567,Wes Craven's New Nightmare
568,Speed
569,Wolf
570,Wyatt Earp
571,Another Stakeout
572,Blown Away
573,Body Snatchers
574,Boxing Helena
575,City Slickers II: The Legend of Curly's Gold
576,Cliffhanger
577,Coneheads
578,Demolition Man
579,Fatal Instinct
580,Englishman Who Went Up a Hill
581,Kalifornia
582,Piano
583,Romeo Is Bleeding
584,Secret Garden
585,Son in Law
586,Terminal Velocity
587,Hour of the Pig
588,Beauty and the Beast
589,Wild Bunch
590,Hellraiser: Bloodline
591,Primal Fear
592,True Crime
593,Stalingrad
594,Heavy
595,Fan
596,Hunchback of Notre Dame
597,Eraser
598,Big Squeeze
599,Police Story 4: Project S 
600,Daniel Defoe's Robinson Crusoe
601,For Whom the Bell Tolls
602,American in Paris
603,Rear Window
604,It Happened One Night
605,Meet Me in St. Louis
606,All About Eve
607,Rebecca
608,Spellbound
609,Father of the Bride
610,Gigi
611,Laura
612,Lost Horizon
613,My Man Godfrey
614,Giant
615,39 Steps
616,Night of the Living Dead
617,Blue Angel
618,Picnic
619,Extreme Measures
620,Chamber
621,Davy Crockett
622,Swiss Family Robinson
623,Angels in the Outfield
624,Three Caballeros
625,Sword in the Stone
626,So Dear to My Heart
627,Robin Hood: Prince of Thieves
628,Sleepers
629,Victor/Victoria
630,Great Race
631,Crying Game
632,Sophie's Choice
633,Christmas Carol
634,Microcosmos: Le peuple de l'herbe
635,Fog
636,Escape from New York
637,Howling
638,Return of Martin Guerre
639,Tin Drum
640,Cook the Thief His Wife & Her Lover
641,Paths of Glory
642,Grifters
643,The Innocent
644,Thin Blue Line
645,Paris Is Burning
646,Once Upon a Time in the West
647,Ran
648,Quiet Man
649,Once Upon a Time in America
650,Seventh Seal
651,Glory
652,Rosencrantz and Guildenstern Are Dead
653,Touch of Evil
654,Chinatown
655,Stand by Me
656,M
657,Manchurian Candidate
658,Pump Up the Volume
659,Arsenic and Old Lace
660,Fried Green Tomatoes
661,High Noon
662,Somewhere in Time
663,Being There
664,Paris
665,Alien 3
666,Blood For Dracula 
667,Audrey Rose
668,Blood Beach
669,Body Parts
670,Body Snatchers
671,Bride of Frankenstein
672,Candyman
673,Cape Fear
674,Cat People
675,Nosferatu 
676,Crucible
677,Fire on the Mountain
678,Volcano
679,Conan the Barbarian
680,Kull the Conqueror
681,Wishmaster
682,I Know What You Did Last Summer
683,Rocket Man
684,In the Line of Fire
685,Executive Decision
686,Perfect World
687,McHale's Navy
688,Leave It to Beaver
689,Jackal
690,Seven Years in Tibet
691,Dark City
692,American President
693,Casino
694,Persuasion
695,Kicking and Screaming
696,City Hall
697,Basketball Diaries
698,Browning Version
699,Little Women
700,Miami Rhapsody
701,Wonderful
702,Barcelona
703,Widows' Peak
704,House of the Spirits
705,Singin' in the Rain
706,Bad Moon
707,Enchanted April
708,Sex
709,Strictly Ballroom
710,Better Off Dead...
711,Substance of Fire
712,Tin Men
713,Othello
714,Carrington
715,To Die For
716,Home for the Holidays
717,Juror
718,In the Bleak Midwinter
719,Canadian Bacon
720,First Knight
721,Mallrats
722,Nine Months
723,Boys on the Side
724,Circle of Friends
725,Exit to Eden
726,Fluke
727,Immortal Beloved
728,Junior
729,Nell
730,Queen Margot 
731,Corrina
732,Dave
733,Go Fish
734,Made in America
735,Philadelphia
736,Shadowlands
737,Sirens
738,Threesome
739,Pretty Woman
740,Jane Eyre
741,Last Supper
742,Ransom
743,Crow: City of Angels
744,Michael Collins
745,Ruling Class
746,Real Genius
747,Benny & Joon
748,Saint
749,MatchMaker
750,Amistad
751,Tomorrow Never Dies
752,Replacement Killers
753,Burnt By the Sun
754,Red Corner
755,Jumanji
756,Father of the Bride Part II
757,Across the Sea of Time
758,Lawnmower Man 2: Beyond Cyberspace
759,Fair Game
760,Screamers
761,Nick of Time
762,Beautiful Girls
763,Happy Gilmore
764,If Lucy Fell
765,Boomerang
766,Man of the Year
767,Addiction
768,Casper
769,Congo
770,Devil in a Blue Dress
771,Johnny Mnemonic
772,Kids
773,Mute Witness
774,Prophecy
775,Something to Talk About
776,Three Wishes
777,Castle Freak
778,Don Juan DeMarco
779,Drop Zone
780,Dumb & Dumber
781,French Kiss
782,Little Odessa
783,Milk Money
784,Beyond Bedlam
785,Only You
786,Perez Family
787,Roommates
788,Relative Fear
789,Swimming with Sharks
790,Tommy Boy
791,Baby-Sitters Club
792,Bullets Over Broadway
793,Crooklyn
794,It Could Happen to You
795,Richie Rich
796,Speechless
797,Timecop
798,Bad Company
799,Boys Life
800,In the Mouth of Madness
801,Air Up There
802,Hard Target
803,Heaven & Earth
804,Jimmy Hollywood
805,Manhattan Murder Mystery
806,Menace II Society
807,Poetic Justice
808,Program
809,Rising Sun
810,Shadow
811,Thirty-Two Short Films About Glenn Gould
812,Andre
813,Celluloid Closet
814,Great Day in Harlem
815,One Fine Day
816,Candyman: Farewell to the Flesh
817,Frisk
818,Girl 6
819,Eddie
820,Space Jam
821,Mrs. Winterbourne
822,Faces
823,Mulholland Falls
824,Great White Hype
825,Arrival
826,Phantom
827,Daylight
828,Alaska
829,Fled
830,Power 98
831,Escape from L.A.
832,Bogus
833,Bulletproof
834,Halloween: The Curse of Michael Myers
835,Gay Divorcee
836,Ninotchka
837,Meet John Doe
838,In the Line of Duty 2
839,Loch Ness
840,Last Man Standing
841,Glimmer Man
842,Pollyanna
843,Shaggy Dog
844,Freeway
845,That Thing You Do!
846,To Gillian on Her 37th Birthday
847,Looking for Richard
848,Murder
849,Days of Thunder
850,Perfect Candidate
851,Two or Three Things I Know About Her
852,Bloody Child
853,Braindead
854,Bad Taste
855,Diva
856,Night on Earth
857,Paris Was a Woman
858,Amityville: Dollhouse
859,April Fool's Day
860,Believers
861,Nosferatu a Venezia
862,Jingle All the Way
863,Garden of Finzi-Contini
864,My Fellow Americans
865,Ice Storm
866,Michael
867,Whole Wide World
868,Hearts and Minds
869,Fools Rush In
870,Touch
871,Vegas Vacation
872,Love Jones
873,Picture Perfect
874,Career Girls
875,She's So Lovely
876,Money Talks
877,Excess Baggage
878,That Darn Cat!
879,Peacemaker
880,Soul Food
881,Money Talks
882,Washington Square
883,Telling Lies in America
884,Year of the Horse
885,Phantoms
886,Life Less Ordinary
887,Eve's Bayou
888,One Night Stand
889,Tango Lesson
890,Mortal Kombat: Annihilation
891,Bent
892,Flubber
893,For Richer or Poorer
894,Home Alone 3
895,Scream 2
896,Sweet Hereafter
897,Time Tracers
898,Postman
899,Winter Guest
900,Kundun
901,Mr. Magoo
902,Big Lebowski
903,Afterglow
904,Ma vie en rose 
905,Great Expectations
906,Oscar & Lucinda
907,Vermin
908,Half Baked
909,Dangerous Beauty
910,Nil By Mouth
911,Twilight
912,U.S. Marshalls
913,Love and Death on Long Island
914,Wild Things
915,Primary Colors
916,Lost in Space
917,Mercury Rising
918,City of Angels
919,City of Lost Children
920,Two Bits
921,Farewell My Concubine
922,Dead Man
923,Raise the Red Lantern
924,White Squall
925,Unforgettable
926,Down Periscope
927,Flower of My Secret
928,Craft
929,Harriet the Spy
930,Chain Reaction
931,Island of Dr. Moreau
932,First Kid
933,Funeral
934,Preacher's Wife
935,Paradise Road
936,Brassed Off
937,Thousand Acres
938,Smile Like Yours
939,Murder in the First
940,Airheads
941,With Honors
942,What's Love Got to Do with It
943,Killing Zoe
944,Renaissance Man
945,Charade
946,Fox and the Hound
947,Big Blue
948,Booty Call
949,How to Make an American Quilt
950,Georgia
951,Indian in the Cupboard
952,Blue in the Face
953,Unstrung Heroes
954,Unzipped
955,Before Sunrise
956,Nobody's Fool
957,Pushing Hands
958,To Live 
959,Dazed and Confused
960,Naked
961,Orlando
962,Ruby in Paradise
963,Some Folks Call It a Sling Blade
964,Month by the Lake
965,Funny Face
966,Affair to Remember
967,Little Lord Fauntleroy
968,Inspector General
969,Winnie the Pooh and the Blustery Day
970,Hear My Song
971,Mediterraneo
972,Passion Fish
973,Grateful Dead
974,Eye for an Eye
975,Fear
976,Solo
977,Substitute
978,Heaven's Prisoners
979,Trigger Effect
980,Mother Night
981,Dangerous Ground
982,Maximum Risk
983,Rich Man's Wife
984,Shadow Conspiracy
985,Blood & Wine
986,Turbulence
987,Underworld
988,Beautician and the Beast
989,Cats Don't Dance
990,Anna Karenina
991,Keys to Tulsa
992,Head Above Water
993,Hercules
994,Last Time I Committed Suicide
995,Kiss Me
996,Big Green
997,Stuart Saves His Family
998,Cabin Boy
999,Clean Slate
1000,Lightning Jack
1001,Stupids
1002,Pest
1003,That Darn Cat!
1004,Geronimo: An American Legend
1005,Double vie de Véronique
1006,Until the End of the World 
1007,Waiting for Guffman
1008,I Shot Andy Warhol
1009,Stealing Beauty
1010,Basquiat
1011,2 Days in the Valley
1012,Private Parts
1013,Anaconda
1014,Romy and Michele's High School Reunion
1015,Shiloh
1016,Con Air
1017,Trees Lounge
1018,Tie Me Up! Tie Me Down!
1019,Die xue shuang xiong 
1020,Gaslight
1021,8 1/2
1022,Fast
1023,Fathers' Day
1024,Mrs. Dalloway
1025,Fire Down Below
1026,Lay of the Land
1027,Shooter
1028,Grumpier Old Men
1029,Jury Duty
1030,Beverly Hillbillies
1031,Lassie
1032,Little Big League
1033,Homeward Bound II: Lost in San Francisco
1034,Quest
1035,Cool Runnings
1036,Drop Dead Fred
1037,Grease 2
1038,Switchback
1039,Hamlet
1040,Two if by Sea
1041,Forget Paris
1042,Just Cause
1043,Rent-a-Kid
1044,Paper
1045,Fearless
1046,Malice
1047,Multiplicity
1048,She's the One
1049,House Arrest
1050,Ghost and Mrs. Muir
1051,Associate
1052,Dracula: Dead and Loving It
1053,Now and Then
1054,Mr. Wrong
1055,Simple Twist of Fate
1056,Cronos
1057,Pallbearer
1058,War
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
1060,Adventures of Pinocchio
1061,Evening Star
1062,Four Days in September
1063,Little Princess
1064,Crossfire
1065,Koyaanisqatsi
1066,Balto
1067,Bottle Rocket
1068,Star Maker
1069,Amateur
1070,Living in Oblivion
1071,Party Girl
1072,Pyromaniac's Love Story
1073,Shallow Grave
1074,Reality Bites
1075,Man of No Importance
1076,Pagemaster
1077,Love and a .45
1078,Oliver & Company
1079,Joe's Apartment
1080,Celestial Clockwork
1081,Curdled
1082,Female Perversions
1083,Albino Alligator
1084,Anne Frank Remembered
1085,Carried Away
1086,It's My Party
1087,Bloodsport 2
1088,Double Team
1089,Speed 2: Cruise Control
1090,Sliver
1091,Pete's Dragon
1092,Dear God
1093,Live Nude Girls
1094,Thin Line Between Love and Hate
1095,High School High
1096,Commandments
1097,Hate 
1098,Flirting With Disaster
1099,Red Firecracker
1100,What Happened Was...
1101,Six Degrees of Separation
1102,Two Much
1103,Trust
1104,C'est arrivé près de chez vous
1105,Firestorm
1106,Newton Boys
1107,Beyond Rangoon
1108,Feast of July
1109,Death and the Maiden
1110,Tank Girl
1111,Double Happiness
1112,Cobb
1113,Mrs. Parker and the Vicious Circle
1114,Faithful
1115,Twelfth Night
1116,Mark of Zorro
1117,Surviving Picasso
1118,Up in Smoke
1119,Some Kind of Wonderful
1120,I'm Not Rappaport
1121,Umbrellas of Cherbourg
1122,They Made Me a Criminal
1123,Last Time I Saw Paris
1124,Farewell to Arms
1125,Innocents
1126,Old Man and the Sea
1127,Truman Show
1128,Heidi Fleiss: Hollywood Madam
1129,Chungking Express
1130,Jupiter's Wife
1131,Safe
1132,Feeling Minnesota
1133,Escape to Witch Mountain
1134,Get on the Bus
1135,Doors
1136,Ghosts of Mississippi
1137,Beautiful Thing
1138,Best Men
1139,Hackers
1140,Road to Wellville
1141,War Room
1142,When We Were Kings
1143,Hard Eight
1144,Quiet Room
1145,Blue Chips
1146,Calendar Girl
1147,My Family
1148,Tom & Viv
1149,Walkabout
1150,Last Dance
1151,Original Gangstas
1152,In Love and War
1153,Backbeat
1154,Alphaville
1155,Rendezvous in Paris 
1156,Cyclo
1157,Relic
1158,Fille seule
1159,Stalker
1160,Love! Valour! Compassion!
1161,Palookaville
1162,Phat Beach
1163,Portrait of a Lady
1164,Zeus and Roxanne
1165,Big Bully
1166,Love & Human Remains
1167,Sum of Us
1168,Little Buddha
1169,Fresh
1170,Spanking the Monkey
1171,Wild Reeds
1172,Women
1173,Bliss
1174,Caught
1175,Hugo Pool
1176,Welcome To Sarajevo
1177,Dunston Checks In
1178,Major Payne
1179,Man of the House
1180,I Love Trouble
1181,Low Down Dirty Shame
1182,Cops and Robbersons
1183,Cowboy Way
1184,Endless Summer 2
1185,In the Army Now
1186,Inkwell
1187,Switchblade Sisters
1188,Young Guns II
1189,Prefontaine
1190,That Old Feeling
1191,Letter From Death Row
1192,Boys of St. Vincent
1193,Before the Rain 
1194,Once Were Warriors
1195,Strawberry and Chocolate 
1196,Savage Nights 
1197,Family Thing
1198,Purple Noon
1199,Cemetery Man 
1200,Kim
1201,Marlene Dietrich: Shadow and Light
1202,Maybe
1203,Top Hat
1204,To Be or Not to Be
1205,Secret Agent
1206,Amos & Andrew
1207,Jade
1208,Kiss of Death
1209,Mixed Nuts
1210,Virtuosity
1211,Blue Sky
1212,Flesh and Bone
1213,Guilty as Sin
1214,In the Realm of the Senses 
1215,Barb Wire
1216,Kissed
1217,Assassins
1218,Friday
1219,Goofy Movie
1220,Higher Learning
1221,When a Man Loves a Woman
1222,Judgment Night
1223,King of the Hill
1224,Scout
1225,Angus
1226,Night Falls on Manhattan
1227,Awfully Big Adventure
1228,Under Siege 2: Dark Territory
1229,Poison Ivy II
1230,Ready to Wear 
1231,Marked for Death
1232,Madonna: Truth or Dare
1233,Nénette et Boni
1234,Chairman of the Board
1235,Big Bang Theory
1236,Other Voices
1237,Twisted
1238,Full Speed
1239,Cutthroat Island
1240,Ghost in the Shell 
1241,Van
1242,Old Lady Who Walked in the Sea
1243,Night Flier
1244,Metro
1245,Gridlock'd
1246,Bushwhacked
1247,Bad Girls
1248,Blink
1249,For Love or Money
1250,Best of the Best 3: No Turning Back
1251,A Chef in Love
1252,Contempt 
1253,Tie That Binds
1254,Gone Fishin'
1255,Broken English
1256,Designated Mourner
1257,Designated Mourner
1258,Trial and Error
1259,Pie in the Sky
1260,Total Eclipse
1261,Run of the Country
1262,Walking and Talking
1263,Foxfire
1264,Nothing to Lose
1265,Star Maps
1266,Bread and Chocolate 
1267,Clockers
1268,Bitter Moon
1269,Love in the Afternoon
1270,Life with Mikey
1271,North
1272,Talking About Sex
1273,Color of Night
1274,Robocop 3
1275,Killer 
1276,Sunset Park
1277,Set It Off
1278,Selena
1279,Wild America
1280,Gang Related
1281,Manny & Lo
1282,Grass Harp
1283,Out to Sea
1284,Before and After
1285,Princess Caraboo
1286,Shall We Dance?
1287,Ed
1288,Denise Calls Up
1289,Jack and Sarah
1290,Country Life
1291,Celtic Pride
1292,Simple Wish
1293,Star Kid
1294,Ayn Rand: A Sense of Life
1295,Kicked in the Head
1296,Indian Summer
1297,Love Affair
1298,Band Wagon
1299,Penny Serenade
1300,'Til There Was You
1301,Stripes
1302,Late Bloomers
1303,Getaway
1304,New York Cop
1305,National Lampoon's Senior Trip
1306,Delta of Venus
1307,Carmen Miranda: Bananas Is My Business
1308,Babyfever
1309,Very Natural Thing
1310,Walk in the Sun
1311,Waiting to Exhale
1312,Pompatus of Love
1313,Palmetto
1314,Surviving the Game
1315,Inventing the Abbotts
1316,Horse Whisperer
1317,Journey of August King
1318,Catwalk
1319,Neon Bible
1320,Homage
1321,Open Season
1322,Metisse 
1323,Wooden Man's Bride
1324,Loaded
1325,August
1326,Boys
1327,Captives
1328,Of Love and Shadows
1329,Low Life
1330,An Unforgettable Summer
1331,Last Klezmer: Leopold Kozlowski
1332,My Life and Times With Antonin Artaud 
1333,Midnight Dancers 
1334,Somebody to Love
1335,American Buffalo
1336,Kazaam
1337,Larger Than Life
1338,Two Deaths
1339,Stefano Quantestorie
1340,Crude Oasis
1341,Hedd Wyn
